pair_id,contrast_id,base_condition_id,source_condition_id,target_variable,counterfactual_subtype,task_family,response_mapping,pair_split,base_persistence_logit,intervened_persistence_logit,neural_counterfactual_effect,intervention_norm,intervention_type,layer,rank,theory,predicted_counterfactual_effect,artifact_id,control
cf:outcome_history:mech-outcome_history-000465:continue_y,mech-outcome_history-000465,mech-outcome_history-000465-minus-m1,mech-outcome_history-000465-plus-m1,outcome_history,history_isolated,solvability,continue_y,mech_pair_test,-1.375,-1.25,0.125,4.120975971221924,generic_value,30,1,outcome_history,1.5082301882303168,das_002_outcome_history_outcome_history_L30_r2,generic_value
cf:outcome_history:mech-outcome_history-000595:continue_x,mech-outcome_history-000595,mech-outcome_history-000595-minus-m0,mech-outcome_history-000595-plus-m0,outcome_history,history_isolated,bandit,continue_x,mech_pair_test,-1.75,-1.75,0.0,2.3196322917938232,generic_value,30,1,outcome_history,1.3014827676557228,das_002_outcome_history_outcome_history_L30_r2,generic_value
cf:outcome_history:mech-outcome_history-000595:continue_y,mech-outcome_history-000595,mech-outcome_history-000595-minus-m1,mech-outcome_history-000595-plus-m1,outcome_history,history_isolated,bandit,continue_y,mech_pair_test,-1.75,-1.625,0.125,2.043060779571533,generic_value,30,1,outcome_history,1.3014827676557232,das_002_outcome_history_outcome_history_L30_r2,generic_value
cf:outcome_history:mech-outcome_history-000600:continue_x,mech-outcome_history-000600,mech-outcome_history-000600-minus-m0,mech-outcome_history-000600-plus-m0,outcome_history,history_isolated,foraging,continue_x,mech_pair_test,-1.875,-1.75,0.125,1.7699768543243408,generic_value,30,1,outcome_history,0.8707577684892365,das_002_outcome_history_outcome_history_L30_r2,generic_value
cf:outcome_history:mech-outcome_history-000600:continue_y,mech-outcome_history-000600,mech-outcome_history-000600-minus-m1,mech-outcome_history-000600-plus-m1,outcome_history,history_isolated,foraging,continue_y,mech_pair_test,-1.25,-1.25,0.0,1.402011513710022,generic_value,30,1,outcome_history,0.8707577684892367,das_002_outcome_history_outcome_history_L30_r2,generic_value
cf:outcome_history:mech-outcome_history-000645:continue_y,mech-outcome_history-000645,mech-outcome_history-000645-minus-m1,mech-outcome_history-000645-plus-m1,outcome_history,history_isolated,debugging,continue_y,mech_pair_test,-3.25,-3.25,0.0,0.8484058976173401,generic_value,30,1,outcome_history,0.8899279749312123,das_002_outcome_history_outcome_history_L30_r2,generic_value
cf:outcome_history:mech-outcome_history-000675:continue_x,mech-outcome_history-000675,mech-outcome_history-000675-minus-m0,mech-outcome_history-000675-plus-m0,outcome_history,history_isolated,solvability,continue_x,mech_pair_test,-0.75,-0.625,0.125,4.151428699493408,generic_value,30,1,outcome_history,1.5082301882303157,das_002_outcome_history_outcome_history_L30_r2,generic_value
cf:outcome_history:mech-outcome_history-000675:continue_y,mech-outcome_history-000675,mech-outcome_history-000675-minus-m1,mech-outcome_history-000675-plus-m1,outcome_history,history_isolated,solvability,continue_y,mech_pair_test,-0.5,-0.625,-0.125,3.05079984664917,generic_value,30,1,outcome_history,1.508230188230316,das_002_outcome_history_outcome_history_L30_r2,generic_value
cf:outcome_history:mech-outcome_history-000710:continue_x,mech-outcome_history-000710,mech-outcome_history-000710-minus-m0,mech-outcome_history-000710-plus-m0,outcome_history,history_isolated,solvability,continue_x,mech_pair_test,-1.625,-1.25,0.375,6.414648056030273,generic_value,30,1,outcome_history,1.5082301882303168,das_002_outcome_history_outcome_history_L30_r2,generic_value
cf:outcome_history:mech-outcome_history-000710:continue_y,mech-outcome_history-000710,mech-outcome_history-000710-minus-m1,mech-outcome_history-000710-plus-m1,outcome_history,history_isolated,solvability,continue_y,mech_pair_test,-1.375,-1.25,0.125,4.339942455291748,generic_value,30,1,outcome_history,1.5082301882303168,das_002_outcome_history_outcome_history_L30_r2,generic_value
cf:outcome_history:mech-outcome_history-000810:continue_x,mech-outcome_history-000810,mech-outcome_history-000810-minus-m0,mech-outcome_history-000810-plus-m0,outcome_history,history_isolated,foraging,continue_x,mech_pair_test,0.125,0.25,0.125,4.464522838592529,generic_value,30,1,outcome_history,0.8707577684892365,das_002_outcome_history_outcome_history_L30_r2,generic_value
cf:outcome_history:mech-outcome_history-000810:continue_y,mech-outcome_history-000810,mech-outcome_history-000810-minus-m1,mech-outcome_history-000810-plus-m1,outcome_history,history_isolated,foraging,continue_y,mech_pair_test,0.375,0.375,0.0,3.8267507553100586,generic_value,30,1,outcome_history,0.8707577684892363,das_002_outcome_history_outcome_history_L30_r2,generic_value
cf:outcome_history:mech-outcome_history-000925:continue_x,mech-outcome_history-000925,mech-outcome_history-000925-minus-m0,mech-outcome_history-000925-plus-m0,outcome_history,history_isolated,debugging,continue_x,mech_pair_test,-0.75,-0.5,0.25,3.671610116958618,generic_value,30,1,outcome_history,0.8899279749312136,das_002_outcome_history_outcome_history_L30_r2,generic_value
cf:outcome_history:mech-outcome_history-000925:continue_y,mech-outcome_history-000925,mech-outcome_history-000925-minus-m1,mech-outcome_history-000925-plus-m1,outcome_history,history_isolated,debugging,continue_y,mech_pair_test,-0.625,-0.625,0.0,2.6329665184020996,generic_value,30,1,outcome_history,0.8899279749312132,das_002_outcome_history_outcome_history_L30_r2,generic_value
