pair_id,contrast_id,base_condition_id,source_condition_id,target_variable,counterfactual_subtype,task_family,response_mapping,pair_split,base_persistence_logit,intervened_persistence_logit,neural_counterfactual_effect,intervention_norm,intervention_type,layer,rank,theory,predicted_counterfactual_effect,artifact_id,control
cf:contextual_outcome_history:mech-contextual_history-000486:continue_x,mech-contextual_history-000486,mech-contextual_history-000486-minus-m0,mech-contextual_history-000486-plus-m0,contextual_outcome_history,context_isolated,foraging,continue_x,mech_pair_test,0.625,0.5,-0.125,0.6178672909736633,task_id,30,3,latent_context,0.9245631136089392,das_000_contextual_outcome_history_latent_context_L30_r8,task_id
cf:contextual_outcome_history:mech-contextual_history-000486:continue_y,mech-contextual_history-000486,mech-contextual_history-000486-minus-m1,mech-contextual_history-000486-plus-m1,contextual_outcome_history,context_isolated,foraging,continue_y,mech_pair_test,0.875,0.875,0.0,0.5472210645675659,task_id,30,3,latent_context,0.9245631136089397,das_000_contextual_outcome_history_latent_context_L30_r8,task_id
cf:contextual_outcome_history:mech-contextual_history-000731:continue_x,mech-contextual_history-000731,mech-contextual_history-000731-minus-m0,mech-contextual_history-000731-plus-m0,contextual_outcome_history,context_isolated,debugging,continue_x,mech_pair_test,-1.625,-1.625,0.0,0.4303092062473297,task_id,30,3,latent_context,0.8636882835472357,das_000_contextual_outcome_history_latent_context_L30_r8,task_id
cf:contextual_outcome_history:mech-contextual_history-000991:continue_x,mech-contextual_history-000991,mech-contextual_history-000991-minus-m0,mech-contextual_history-000991-plus-m0,contextual_outcome_history,context_isolated,bandit,continue_x,mech_pair_test,0.0,0.0,0.0,0.5056681632995605,task_id,30,3,latent_context,1.39488319804747,das_000_contextual_outcome_history_latent_context_L30_r8,task_id
cf:contextual_outcome_history:mech-contextual_history-000991:continue_y,mech-contextual_history-000991,mech-contextual_history-000991-minus-m1,mech-contextual_history-000991-plus-m1,contextual_outcome_history,context_isolated,bandit,continue_y,mech_pair_test,0.625,0.625,0.0,0.5270687937736511,task_id,30,3,latent_context,1.3948831980474696,das_000_contextual_outcome_history_latent_context_L30_r8,task_id
cf:contextual_outcome_history:mech-contextual_history-001056:continue_x,mech-contextual_history-001056,mech-contextual_history-001056-minus-m0,mech-contextual_history-001056-plus-m0,contextual_outcome_history,context_isolated,foraging,continue_x,mech_pair_test,-1.0,-1.0,0.0,0.45335817337036133,task_id,30,3,latent_context,0.9073550577971601,das_000_contextual_outcome_history_latent_context_L30_r8,task_id
cf:contextual_outcome_history:mech-contextual_history-001056:continue_y,mech-contextual_history-001056,mech-contextual_history-001056-minus-m1,mech-contextual_history-001056-plus-m1,contextual_outcome_history,context_isolated,foraging,continue_y,mech_pair_test,0.0,0.0,0.0,0.6982165575027466,task_id,30,3,latent_context,0.9073550577971602,das_000_contextual_outcome_history_latent_context_L30_r8,task_id
cf:contextual_outcome_history:mech-contextual_history-001156:continue_y,mech-contextual_history-001156,mech-contextual_history-001156-minus-m1,mech-contextual_history-001156-plus-m1,contextual_outcome_history,context_isolated,bandit,continue_y,mech_pair_test,0.625,0.625,0.0,0.8361964821815491,task_id,30,3,latent_context,1.3948831980474692,das_000_contextual_outcome_history_latent_context_L30_r8,task_id
cf:outcome_history:mech-outcome_history-000000:continue_x,mech-outcome_history-000000,mech-outcome_history-000000-minus-m0,mech-outcome_history-000000-plus-m0,outcome_history,history_isolated,bandit,continue_x,mech_pair_test,-1.625,-1.625,0.0,0.8232046365737915,task_id,28,2,dual_history,1.3094168410480993,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000000:continue_y,mech-outcome_history-000000,mech-outcome_history-000000-minus-m1,mech-outcome_history-000000-plus-m1,outcome_history,history_isolated,bandit,continue_y,mech_pair_test,-1.125,-1.0,0.125,0.8052905201911926,task_id,28,2,dual_history,1.3094168410480995,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000070:continue_x,mech-outcome_history-000070,mech-outcome_history-000070-minus-m0,mech-outcome_history-000070-plus-m0,outcome_history,history_isolated,bandit,continue_x,mech_pair_test,-0.375,-0.375,0.0,0.5433117151260376,task_id,28,2,dual_history,1.3094168410480997,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000070:continue_y,mech-outcome_history-000070,mech-outcome_history-000070-minus-m1,mech-outcome_history-000070-plus-m1,outcome_history,history_isolated,bandit,continue_y,mech_pair_test,-0.5,-0.5,0.0,1.3152023553848267,task_id,28,2,dual_history,1.3094168410480997,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000085:continue_x,mech-outcome_history-000085,mech-outcome_history-000085-minus-m0,mech-outcome_history-000085-plus-m0,outcome_history,history_isolated,debugging,continue_x,mech_pair_test,-1.0,-1.0,0.0,0.10596451163291931,task_id,28,2,dual_history,0.8883198576271205,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000110:continue_x,mech-outcome_history-000110,mech-outcome_history-000110-minus-m0,mech-outcome_history-000110-plus-m0,outcome_history,history_isolated,foraging,continue_x,mech_pair_test,-1.375,-1.375,0.0,0.39919552206993103,task_id,28,2,dual_history,0.8708011878799057,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000295:continue_x,mech-outcome_history-000295,mech-outcome_history-000295-minus-m0,mech-outcome_history-000295-plus-m0,outcome_history,history_isolated,debugging,continue_x,mech_pair_test,-1.25,-1.375,-0.125,0.13144458830356598,task_id,28,2,dual_history,0.8883198576271203,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000295:continue_y,mech-outcome_history-000295,mech-outcome_history-000295-minus-m1,mech-outcome_history-000295-plus-m1,outcome_history,history_isolated,debugging,continue_y,mech_pair_test,-1.125,-1.125,0.0,0.09013107419013977,task_id,28,2,dual_history,0.8883198576271201,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000460:continue_y,mech-outcome_history-000460,mech-outcome_history-000460-minus-m1,mech-outcome_history-000460-plus-m1,outcome_history,history_isolated,foraging,continue_y,mech_pair_test,-1.5,-1.375,0.125,0.571100652217865,task_id,28,2,dual_history,0.8708011878799056,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000465:continue_x,mech-outcome_history-000465,mech-outcome_history-000465-minus-m0,mech-outcome_history-000465-plus-m0,outcome_history,history_isolated,solvability,continue_x,mech_pair_test,-1.375,-1.5,-0.125,0.3421092629432678,task_id,28,2,dual_history,1.515728086349574,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000465:continue_y,mech-outcome_history-000465,mech-outcome_history-000465-minus-m1,mech-outcome_history-000465-plus-m1,outcome_history,history_isolated,solvability,continue_y,mech_pair_test,-1.375,-1.375,0.0,0.5625410676002502,task_id,28,2,dual_history,1.515728086349574,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000595:continue_x,mech-outcome_history-000595,mech-outcome_history-000595-minus-m0,mech-outcome_history-000595-plus-m0,outcome_history,history_isolated,bandit,continue_x,mech_pair_test,-1.75,-1.625,0.125,0.8390389680862427,task_id,28,2,dual_history,1.3094168410480997,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000595:continue_y,mech-outcome_history-000595,mech-outcome_history-000595-minus-m1,mech-outcome_history-000595-plus-m1,outcome_history,history_isolated,bandit,continue_y,mech_pair_test,-1.75,-1.625,0.125,0.8132815361022949,task_id,28,2,dual_history,1.3094168410480997,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000600:continue_x,mech-outcome_history-000600,mech-outcome_history-000600-minus-m0,mech-outcome_history-000600-plus-m0,outcome_history,history_isolated,foraging,continue_x,mech_pair_test,-1.875,-1.875,0.0,0.6037415266036987,task_id,28,2,dual_history,0.8708011878799056,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000600:continue_y,mech-outcome_history-000600,mech-outcome_history-000600-minus-m1,mech-outcome_history-000600-plus-m1,outcome_history,history_isolated,foraging,continue_y,mech_pair_test,-1.25,-1.25,0.0,0.5270800590515137,task_id,28,2,dual_history,0.8708011878799058,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000645:continue_y,mech-outcome_history-000645,mech-outcome_history-000645-minus-m1,mech-outcome_history-000645-plus-m1,outcome_history,history_isolated,debugging,continue_y,mech_pair_test,-3.25,-3.25,0.0,0.6687016487121582,task_id,28,2,dual_history,0.8883198576271205,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000675:continue_x,mech-outcome_history-000675,mech-outcome_history-000675-minus-m0,mech-outcome_history-000675-plus-m0,outcome_history,history_isolated,solvability,continue_x,mech_pair_test,-0.75,-0.875,-0.125,0.17407383024692535,task_id,28,2,dual_history,1.5157280863495735,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000675:continue_y,mech-outcome_history-000675,mech-outcome_history-000675-minus-m1,mech-outcome_history-000675-plus-m1,outcome_history,history_isolated,solvability,continue_y,mech_pair_test,-0.5,-0.625,-0.125,0.4333152770996094,task_id,28,2,dual_history,1.515728086349574,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000710:continue_x,mech-outcome_history-000710,mech-outcome_history-000710-minus-m0,mech-outcome_history-000710-plus-m0,outcome_history,history_isolated,solvability,continue_x,mech_pair_test,-1.625,-1.625,0.0,0.3960809111595154,task_id,28,2,dual_history,1.515728086349574,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000710:continue_y,mech-outcome_history-000710,mech-outcome_history-000710-minus-m1,mech-outcome_history-000710-plus-m1,outcome_history,history_isolated,solvability,continue_y,mech_pair_test,-1.375,-1.25,0.125,0.6125965118408203,task_id,28,2,dual_history,1.5157280863495737,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000810:continue_x,mech-outcome_history-000810,mech-outcome_history-000810-minus-m0,mech-outcome_history-000810-plus-m0,outcome_history,history_isolated,foraging,continue_x,mech_pair_test,0.125,0.0,-0.125,0.5111202597618103,task_id,28,2,dual_history,0.8708011878799052,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000810:continue_y,mech-outcome_history-000810,mech-outcome_history-000810-minus-m1,mech-outcome_history-000810-plus-m1,outcome_history,history_isolated,foraging,continue_y,mech_pair_test,0.375,0.375,0.0,1.031882643699646,task_id,28,2,dual_history,0.870801187879905,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000925:continue_x,mech-outcome_history-000925,mech-outcome_history-000925-minus-m0,mech-outcome_history-000925-plus-m0,outcome_history,history_isolated,debugging,continue_x,mech_pair_test,-0.75,-0.75,0.0,0.2723439037799835,task_id,28,2,dual_history,0.8883198576271205,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000925:continue_y,mech-outcome_history-000925,mech-outcome_history-000925-minus-m1,mech-outcome_history-000925-plus-m1,outcome_history,history_isolated,debugging,continue_y,mech_pair_test,-0.625,-0.625,0.0,0.4268687963485718,task_id,28,2,dual_history,0.8883198576271203,das_001_outcome_history_dual_history_L28_r2,task_id
cf:outcome_history:mech-outcome_history-000000:continue_x,mech-outcome_history-000000,mech-outcome_history-000000-minus-m0,mech-outcome_history-000000-plus-m0,outcome_history,history_isolated,bandit,continue_x,mech_pair_test,-1.625,-1.625,0.0,1.080323576927185,task_id,30,2,outcome_history,1.3014827676557235,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000000:continue_y,mech-outcome_history-000000,mech-outcome_history-000000-minus-m1,mech-outcome_history-000000-plus-m1,outcome_history,history_isolated,bandit,continue_y,mech_pair_test,-1.125,-1.125,0.0,1.1196662187576294,task_id,30,2,outcome_history,1.3014827676557235,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000070:continue_x,mech-outcome_history-000070,mech-outcome_history-000070-minus-m0,mech-outcome_history-000070-plus-m0,outcome_history,history_isolated,bandit,continue_x,mech_pair_test,-0.375,-0.375,0.0,0.37697070837020874,task_id,30,2,outcome_history,1.3014827676557232,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000070:continue_y,mech-outcome_history-000070,mech-outcome_history-000070-minus-m1,mech-outcome_history-000070-plus-m1,outcome_history,history_isolated,bandit,continue_y,mech_pair_test,-0.5,-0.5,0.0,1.765811800956726,task_id,30,2,outcome_history,1.3014827676557235,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000085:continue_x,mech-outcome_history-000085,mech-outcome_history-000085-minus-m0,mech-outcome_history-000085-plus-m0,outcome_history,history_isolated,debugging,continue_x,mech_pair_test,-1.0,-1.0,0.0,0.4362553656101227,task_id,30,2,outcome_history,0.8899279749312125,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000110:continue_x,mech-outcome_history-000110,mech-outcome_history-000110-minus-m0,mech-outcome_history-000110-plus-m0,outcome_history,history_isolated,foraging,continue_x,mech_pair_test,-1.375,-1.375,0.0,0.5869576930999756,task_id,30,2,outcome_history,0.8707577684892369,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000295:continue_x,mech-outcome_history-000295,mech-outcome_history-000295-minus-m0,mech-outcome_history-000295-plus-m0,outcome_history,history_isolated,debugging,continue_x,mech_pair_test,-1.25,-1.25,0.0,0.42208924889564514,task_id,30,2,outcome_history,0.8899279749312128,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000295:continue_y,mech-outcome_history-000295,mech-outcome_history-000295-minus-m1,mech-outcome_history-000295-plus-m1,outcome_history,history_isolated,debugging,continue_y,mech_pair_test,-1.125,-1.125,0.0,0.15464545786380768,task_id,30,2,outcome_history,0.8899279749312123,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000460:continue_y,mech-outcome_history-000460,mech-outcome_history-000460-minus-m1,mech-outcome_history-000460-plus-m1,outcome_history,history_isolated,foraging,continue_y,mech_pair_test,-1.5,-1.375,0.125,0.6798025369644165,task_id,30,2,outcome_history,0.870757768489237,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000465:continue_x,mech-outcome_history-000465,mech-outcome_history-000465-minus-m0,mech-outcome_history-000465-plus-m0,outcome_history,history_isolated,solvability,continue_x,mech_pair_test,-1.375,-1.5,-0.125,0.33014172315597534,task_id,30,2,outcome_history,1.5082301882303164,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000465:continue_y,mech-outcome_history-000465,mech-outcome_history-000465-minus-m1,mech-outcome_history-000465-plus-m1,outcome_history,history_isolated,solvability,continue_y,mech_pair_test,-1.375,-1.25,0.125,0.6384738683700562,task_id,30,2,outcome_history,1.5082301882303168,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000595:continue_x,mech-outcome_history-000595,mech-outcome_history-000595-minus-m0,mech-outcome_history-000595-plus-m0,outcome_history,history_isolated,bandit,continue_x,mech_pair_test,-1.75,-1.625,0.125,1.116583228111267,task_id,30,2,outcome_history,1.3014827676557228,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000595:continue_y,mech-outcome_history-000595,mech-outcome_history-000595-minus-m1,mech-outcome_history-000595-plus-m1,outcome_history,history_isolated,bandit,continue_y,mech_pair_test,-1.75,-1.75,0.0,1.141149878501892,task_id,30,2,outcome_history,1.3014827676557232,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000600:continue_x,mech-outcome_history-000600,mech-outcome_history-000600-minus-m0,mech-outcome_history-000600-plus-m0,outcome_history,history_isolated,foraging,continue_x,mech_pair_test,-1.875,-1.875,0.0,0.7007758617401123,task_id,30,2,outcome_history,0.8707577684892365,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000600:continue_y,mech-outcome_history-000600,mech-outcome_history-000600-minus-m1,mech-outcome_history-000600-plus-m1,outcome_history,history_isolated,foraging,continue_y,mech_pair_test,-1.25,-1.25,0.0,0.5517630577087402,task_id,30,2,outcome_history,0.8707577684892367,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000645:continue_y,mech-outcome_history-000645,mech-outcome_history-000645-minus-m1,mech-outcome_history-000645-plus-m1,outcome_history,history_isolated,debugging,continue_y,mech_pair_test,-3.25,-3.25,0.0,0.7819103598594666,task_id,30,2,outcome_history,0.8899279749312123,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000675:continue_x,mech-outcome_history-000675,mech-outcome_history-000675-minus-m0,mech-outcome_history-000675-plus-m0,outcome_history,history_isolated,solvability,continue_x,mech_pair_test,-0.75,-0.875,-0.125,0.3966010808944702,task_id,30,2,outcome_history,1.5082301882303157,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000675:continue_y,mech-outcome_history-000675,mech-outcome_history-000675-minus-m1,mech-outcome_history-000675-plus-m1,outcome_history,history_isolated,solvability,continue_y,mech_pair_test,-0.5,-0.5,0.0,0.6630183458328247,task_id,30,2,outcome_history,1.508230188230316,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000710:continue_x,mech-outcome_history-000710,mech-outcome_history-000710-minus-m0,mech-outcome_history-000710-plus-m0,outcome_history,history_isolated,solvability,continue_x,mech_pair_test,-1.625,-1.625,0.0,0.440985769033432,task_id,30,2,outcome_history,1.5082301882303168,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000710:continue_y,mech-outcome_history-000710,mech-outcome_history-000710-minus-m1,mech-outcome_history-000710-plus-m1,outcome_history,history_isolated,solvability,continue_y,mech_pair_test,-1.375,-1.375,0.0,0.761191189289093,task_id,30,2,outcome_history,1.5082301882303168,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000810:continue_x,mech-outcome_history-000810,mech-outcome_history-000810-minus-m0,mech-outcome_history-000810-plus-m0,outcome_history,history_isolated,foraging,continue_x,mech_pair_test,0.125,0.0,-0.125,0.5257044434547424,task_id,30,2,outcome_history,0.8707577684892365,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000810:continue_y,mech-outcome_history-000810,mech-outcome_history-000810-minus-m1,mech-outcome_history-000810-plus-m1,outcome_history,history_isolated,foraging,continue_y,mech_pair_test,0.375,0.375,0.0,1.5146286487579346,task_id,30,2,outcome_history,0.8707577684892363,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000925:continue_x,mech-outcome_history-000925,mech-outcome_history-000925-minus-m0,mech-outcome_history-000925-plus-m0,outcome_history,history_isolated,debugging,continue_x,mech_pair_test,-0.75,-0.75,0.0,0.49832332134246826,task_id,30,2,outcome_history,0.8899279749312136,das_002_outcome_history_outcome_history_L30_r2,task_id
cf:outcome_history:mech-outcome_history-000925:continue_y,mech-outcome_history-000925,mech-outcome_history-000925-minus-m1,mech-outcome_history-000925-plus-m1,outcome_history,history_isolated,debugging,continue_y,mech_pair_test,-0.625,-0.625,0.0,0.6100046038627625,task_id,30,2,outcome_history,0.8899279749312132,das_002_outcome_history_outcome_history_L30_r2,task_id
