Index,contrast_family,base_semantic_id,source_semantic_id,task_family,identifiability_score,delta_O,delta_O_star,delta_A,delta_H,delta_E,upstream_distance,predicted_E_delta,effect_bin,_14,cause_route,effect_match_group,route_effect_mismatch,contrast_id,pair_split,H_match_tolerance,E_match_tolerance,candidate_variables_frozen,semantic_contrast_id,pair_id,base_condition_id,source_condition_id,response_mapping,predicted_O_effect,predicted_O_star_effect,predicted_H_effect,predicted_E_effect,behavioral_base_logit,behavioral_source_logit,computational_targets_frozen_before_neural,artifact_id,layer,rank,primary,projection_distance,signed_projection_delta,projection_delta
1,same_raw_different_context,abs-candidate-0016302,abs-candidate-0016134,debugging,3.0291654656582145,0.0,-4.161,-2.38,0.01557261572894264,0.01557261572894264,4.793570798475808,0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000000,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000000,abs-same_raw_different_context-000000:m1,abs-candidate-0016302-m1,abs-candidate-0016134-m1,continue_y,0.0,-0.8026760830878423,0.015572615728943084,0.015572615728943084,-3.1744484340178967,-3.1588758182889536,True,das_002_outcome_history_outcome_history_L30_r2,30,2,False,0.7550949244349544,0.18276244401931763,"[0.6844416856765747, -0.31891679763793945]"
1,same_raw_different_context,abs-candidate-0016302,abs-candidate-0016134,debugging,3.0291654656582145,0.0,-4.161,-2.38,0.01557261572894264,0.01557261572894264,4.793570798475808,0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000000,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000000,abs-same_raw_different_context-000000:m1,abs-candidate-0016302-m1,abs-candidate-0016134-m1,continue_y,0.0,-0.8026760830878423,0.015572615728943084,0.015572615728943084,-3.1744484340178967,-3.1588758182889536,True,whole_state_L16,16,2560,False,0.012514952780602329,0.00028218328952789307,
1,same_raw_different_context,abs-candidate-0016302,abs-candidate-0016134,debugging,3.0291654656582145,0.0,-4.161,-2.38,0.01557261572894264,0.01557261572894264,4.793570798475808,0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000000,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000000,abs-same_raw_different_context-000000:m1,abs-candidate-0016302-m1,abs-candidate-0016134-m1,continue_y,0.0,-0.8026760830878423,0.015572615728943084,0.015572615728943084,-3.1744484340178967,-3.1588758182889536,True,whole_state_L20,20,2560,False,0.030716817015307533,-0.0005786538240499794,
1,same_raw_different_context,abs-candidate-0016302,abs-candidate-0016134,debugging,3.0291654656582145,0.0,-4.161,-2.38,0.01557261572894264,0.01557261572894264,4.793570798475808,0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000000,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000000,abs-same_raw_different_context-000000:m1,abs-candidate-0016302-m1,abs-candidate-0016134-m1,continue_y,0.0,-0.8026760830878423,0.015572615728943084,0.015572615728943084,-3.1744484340178967,-3.1588758182889536,True,whole_state_L24,24,2560,False,0.03989723975318203,-0.00021995305723976344,
1,same_raw_different_context,abs-candidate-0016302,abs-candidate-0016134,debugging,3.0291654656582145,0.0,-4.161,-2.38,0.01557261572894264,0.01557261572894264,4.793570798475808,0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000000,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000000,abs-same_raw_different_context-000000:m1,abs-candidate-0016302-m1,abs-candidate-0016134-m1,continue_y,0.0,-0.8026760830878423,0.015572615728943084,0.015572615728943084,-3.1744484340178967,-3.1588758182889536,True,whole_state_L28,28,2560,False,0.046559707525517066,0.00018821955018211156,
1,same_raw_different_context,abs-candidate-0016302,abs-candidate-0016134,debugging,3.0291654656582145,0.0,-4.161,-2.38,0.01557261572894264,0.01557261572894264,4.793570798475808,0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000000,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000000,abs-same_raw_different_context-000000:m1,abs-candidate-0016302-m1,abs-candidate-0016134-m1,continue_y,0.0,-0.8026760830878423,0.015572615728943084,0.015572615728943084,-3.1744484340178967,-3.1588758182889536,True,whole_state_L30,30,2560,False,0.06031360521479759,0.00032192468643188477,
2,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m0,abs-candidate-0016134-m0,abs-candidate-0016302-m0,continue_x,0.0,0.8026760830878423,-0.01557261572894264,-0.01557261572894264,-3.0988619659156678,-3.1144345816446104,True,das_000_contextual_outcome_history_latent_context_L30_r8,30,8,False,1.234667088091099,0.15015223622322083,"[0.5778014659881592, 0.8409111499786377, -0.4470651149749756, 0.2023639678955078, 0.02256298065185547, 0.03319263458251953, -0.3611030578613281, 0.3325538635253906]"
2,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m0,abs-candidate-0016134-m0,abs-candidate-0016302-m0,continue_x,0.0,0.8026760830878423,-0.01557261572894264,-0.01557261572894264,-3.0988619659156678,-3.1144345816446104,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,0.680624134528159,0.44760775566101074,"[0.2707691192626953, 0.6244463920593262]"
2,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m0,abs-candidate-0016134-m0,abs-candidate-0016302-m0,continue_x,0.0,0.8026760830878423,-0.01557261572894264,-0.01557261572894264,-3.0988619659156678,-3.1144345816446104,True,das_002_outcome_history_outcome_history_L30_r2,30,2,False,0.795358203014481,0.4151937961578369,"[0.7945504188537598, 0.03583717346191406]"
2,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m0,abs-candidate-0016134-m0,abs-candidate-0016302-m0,continue_x,0.0,0.8026760830878423,-0.01557261572894264,-0.01557261572894264,-3.0988619659156678,-3.1144345816446104,True,whole_state_L16,16,2560,False,0.01333897542811747,-0.00028530359850265086,
2,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m0,abs-candidate-0016134-m0,abs-candidate-0016302-m0,continue_x,0.0,0.8026760830878423,-0.01557261572894264,-0.01557261572894264,-3.0988619659156678,-3.1144345816446104,True,whole_state_L20,20,2560,False,0.03578157243943,0.0005351543659344316,
2,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m0,abs-candidate-0016134-m0,abs-candidate-0016302-m0,continue_x,0.0,0.8026760830878423,-0.01557261572894264,-0.01557261572894264,-3.0988619659156678,-3.1144345816446104,True,whole_state_L24,24,2560,False,0.04865308030001693,0.0003748416784219444,
2,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m0,abs-candidate-0016134-m0,abs-candidate-0016302-m0,continue_x,0.0,0.8026760830878423,-0.01557261572894264,-0.01557261572894264,-3.0988619659156678,-3.1144345816446104,True,whole_state_L28,28,2560,False,0.05496527430286757,-8.723139762878418e-05,
2,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m0,abs-candidate-0016134-m0,abs-candidate-0016302-m0,continue_x,0.0,0.8026760830878423,-0.01557261572894264,-0.01557261572894264,-3.0988619659156678,-3.1144345816446104,True,whole_state_L30,30,2560,False,0.07000585109089916,0.00027952194795943797,
3,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m1,abs-candidate-0016134-m1,abs-candidate-0016302-m1,continue_y,0.0,0.8026760830878423,-0.015572615728943084,-0.015572615728943084,-3.1588758182889536,-3.1744484340178967,True,das_000_contextual_outcome_history_latent_context_L30_r8,30,8,False,1.44216521655762,0.10841599106788635,"[0.8590714931488037, -0.7913371324539185, -0.15657424926757812, 0.6510372161865234, -0.04712343215942383, 0.42443907260894775, -0.23892593383789062, 0.16674089431762695]"
3,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m1,abs-candidate-0016134-m1,abs-candidate-0016302-m1,continue_y,0.0,0.8026760830878423,-0.015572615728943084,-0.015572615728943084,-3.1588758182889536,-3.1744484340178967,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,0.6902233609159132,0.12237469851970673,"[0.5948454141616821, -0.3500960171222687]"
3,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m1,abs-candidate-0016134-m1,abs-candidate-0016302-m1,continue_y,0.0,0.8026760830878423,-0.015572615728943084,-0.015572615728943084,-3.1588758182889536,-3.1744484340178967,True,das_002_outcome_history_outcome_history_L30_r2,30,2,False,0.7550949244349544,-0.18276244401931763,"[-0.6844416856765747, 0.31891679763793945]"
3,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m1,abs-candidate-0016134-m1,abs-candidate-0016302-m1,continue_y,0.0,0.8026760830878423,-0.015572615728943084,-0.015572615728943084,-3.1588758182889536,-3.1744484340178967,True,whole_state_L16,16,2560,False,0.012514952780602329,-0.00028218328952789307,
3,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m1,abs-candidate-0016134-m1,abs-candidate-0016302-m1,continue_y,0.0,0.8026760830878423,-0.015572615728943084,-0.015572615728943084,-3.1588758182889536,-3.1744484340178967,True,whole_state_L20,20,2560,False,0.030716817015307533,0.0005786538240499794,
3,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m1,abs-candidate-0016134-m1,abs-candidate-0016302-m1,continue_y,0.0,0.8026760830878423,-0.015572615728943084,-0.015572615728943084,-3.1588758182889536,-3.1744484340178967,True,whole_state_L24,24,2560,False,0.03989723975318203,0.00021995305723976344,
3,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m1,abs-candidate-0016134-m1,abs-candidate-0016302-m1,continue_y,0.0,0.8026760830878423,-0.015572615728943084,-0.015572615728943084,-3.1588758182889536,-3.1744484340178967,True,whole_state_L28,28,2560,False,0.046559707525517066,-0.00018821955018211156,
3,same_raw_different_context,abs-candidate-0016134,abs-candidate-0016302,debugging,3.0291654656582145,0.0,4.161,2.38,-0.01557261572894264,-0.01557261572894264,4.793570798475808,-0.01557261572894264,near_zero,,,,,abs-same_raw_different_context-000001,abstraction_validation,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000001,abs-same_raw_different_context-000001:m1,abs-candidate-0016134-m1,abs-candidate-0016302-m1,continue_y,0.0,0.8026760830878423,-0.015572615728943084,-0.015572615728943084,-3.1588758182889536,-3.1744484340178967,True,whole_state_L30,30,2560,False,0.06031360521479759,-0.00032192468643188477,
4,same_raw_different_context,abs-candidate-0049062,abs-candidate-0048894,debugging,3.029165465658214,0.0,-4.161,-2.38,0.015572615728943084,0.015572615728943084,4.793570798475808,0.015572615728943084,near_zero,,,,,abs-same_raw_different_context-000002,abstraction_train,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000002,abs-same_raw_different_context-000002:m0,abs-candidate-0049062-m0,abs-candidate-0048894-m0,continue_x,0.0,-0.9143597120123879,0.015572615728943084,0.015572615728943084,-2.7699846408094366,-2.7544120250804935,True,das_000_contextual_outcome_history_latent_context_L30_r8,30,8,False,0.8350629683940372,-0.10309365391731262,"[-0.28073978424072266, -0.5967972278594971, 0.04884195327758789, -0.18791651725769043, -0.3022136688232422, 0.12504363059997559, 0.3419785499572754, 0.0270538330078125]"
4,same_raw_different_context,abs-candidate-0049062,abs-candidate-0048894,debugging,3.029165465658214,0.0,-4.161,-2.38,0.015572615728943084,0.015572615728943084,4.793570798475808,0.015572615728943084,near_zero,,,,,abs-same_raw_different_context-000002,abstraction_train,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000002,abs-same_raw_different_context-000002:m0,abs-candidate-0049062-m0,abs-candidate-0048894-m0,continue_x,0.0,-0.9143597120123879,0.015572615728943084,0.015572615728943084,-2.7699846408094366,-2.7544120250804935,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,0.4741891165254858,-0.2671666145324707,"[-0.0645594596862793, -0.4697737693786621]"
4,same_raw_different_context,abs-candidate-0049062,abs-candidate-0048894,debugging,3.029165465658214,0.0,-4.161,-2.38,0.015572615728943084,0.015572615728943084,4.793570798475808,0.015572615728943084,near_zero,,,,,abs-same_raw_different_context-000002,abstraction_train,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000002,abs-same_raw_different_context-000002:m0,abs-candidate-0049062-m0,abs-candidate-0048894-m0,continue_x,0.0,-0.9143597120123879,0.015572615728943084,0.015572615728943084,-2.7699846408094366,-2.7544120250804935,True,das_002_outcome_history_outcome_history_L30_r2,30,2,False,0.5999104397766665,-0.25840306282043457,"[-0.5948166847229004, 0.07801055908203125]"
4,same_raw_different_context,abs-candidate-0049062,abs-candidate-0048894,debugging,3.029165465658214,0.0,-4.161,-2.38,0.015572615728943084,0.015572615728943084,4.793570798475808,0.015572615728943084,near_zero,,,,,abs-same_raw_different_context-000002,abstraction_train,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000002,abs-same_raw_different_context-000002:m0,abs-candidate-0049062-m0,abs-candidate-0048894-m0,continue_x,0.0,-0.9143597120123879,0.015572615728943084,0.015572615728943084,-2.7699846408094366,-2.7544120250804935,True,whole_state_L16,16,2560,False,0.013750131494668897,0.00013582110113929957,
4,same_raw_different_context,abs-candidate-0049062,abs-candidate-0048894,debugging,3.029165465658214,0.0,-4.161,-2.38,0.015572615728943084,0.015572615728943084,4.793570798475808,0.015572615728943084,near_zero,,,,,abs-same_raw_different_context-000002,abstraction_train,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000002,abs-same_raw_different_context-000002:m0,abs-candidate-0049062-m0,abs-candidate-0048894-m0,continue_x,0.0,-0.9143597120123879,0.015572615728943084,0.015572615728943084,-2.7699846408094366,-2.7544120250804935,True,whole_state_L20,20,2560,False,0.03279408833595952,-6.445348117267713e-05,
4,same_raw_different_context,abs-candidate-0049062,abs-candidate-0048894,debugging,3.029165465658214,0.0,-4.161,-2.38,0.015572615728943084,0.015572615728943084,4.793570798475808,0.015572615728943084,near_zero,,,,,abs-same_raw_different_context-000002,abstraction_train,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000002,abs-same_raw_different_context-000002:m0,abs-candidate-0049062-m0,abs-candidate-0048894-m0,continue_x,0.0,-0.9143597120123879,0.015572615728943084,0.015572615728943084,-2.7699846408094366,-2.7544120250804935,True,whole_state_L24,24,2560,False,0.042140666579871484,-0.00023289918317459524,
4,same_raw_different_context,abs-candidate-0049062,abs-candidate-0048894,debugging,3.029165465658214,0.0,-4.161,-2.38,0.015572615728943084,0.015572615728943084,4.793570798475808,0.015572615728943084,near_zero,,,,,abs-same_raw_different_context-000002,abstraction_train,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000002,abs-same_raw_different_context-000002:m0,abs-candidate-0049062-m0,abs-candidate-0048894-m0,continue_x,0.0,-0.9143597120123879,0.015572615728943084,0.015572615728943084,-2.7699846408094366,-2.7544120250804935,True,whole_state_L28,28,2560,False,0.04757310956414116,0.0004118382930755615,
4,same_raw_different_context,abs-candidate-0049062,abs-candidate-0048894,debugging,3.029165465658214,0.0,-4.161,-2.38,0.015572615728943084,0.015572615728943084,4.793570798475808,0.015572615728943084,near_zero,,,,,abs-same_raw_different_context-000002,abstraction_train,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000002,abs-same_raw_different_context-000002:m0,abs-candidate-0049062-m0,abs-candidate-0048894-m0,continue_x,0.0,-0.9143597120123879,0.015572615728943084,0.015572615728943084,-2.7699846408094366,-2.7544120250804935,True,whole_state_L30,30,2560,False,0.06258764695095431,-0.0004860639455728233,
5,same_raw_different_context,abs-candidate-0049062,abs-candidate-0048894,debugging,3.029165465658214,0.0,-4.161,-2.38,0.015572615728943084,0.015572615728943084,4.793570798475808,0.015572615728943084,near_zero,,,,,abs-same_raw_different_context-000002,abstraction_train,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000002,abs-same_raw_different_context-000002:m1,abs-candidate-0049062-m1,abs-candidate-0048894-m1,continue_y,0.0,-0.9143597120123879,0.015572615728943973,0.015572615728943973,-2.829998493182724,-2.81442587745378,True,das_000_contextual_outcome_history_latent_context_L30_r8,30,8,False,0.8154199664841153,-0.06913622096180916,"[-0.4630143642425537, 0.3318485915660858, -0.10518455505371094, -0.4406259059906006, -0.16153240203857422, -0.08125078678131104, 0.316133975982666, 0.05053567886352539]"
