Index,contrast_family,base_semantic_id,source_semantic_id,task_family,identifiability_score,delta_O,delta_O_star,delta_A,delta_H,delta_E,upstream_distance,predicted_E_delta,effect_bin,_14,cause_route,effect_match_group,route_effect_mismatch,contrast_id,pair_split,H_match_tolerance,E_match_tolerance,candidate_variables_frozen,semantic_contrast_id,pair_id,base_condition_id,source_condition_id,response_mapping,predicted_O_effect,predicted_O_star_effect,predicted_H_effect,predicted_E_effect,behavioral_base_logit,behavioral_source_logit,computational_targets_frozen_before_neural,artifact_id,layer,intervention_type,neural_counterfactual_effect,intervention_norm
151,same_raw_different_context,abs-candidate-0048805,abs-candidate-0048637,foraging,2.981326453621054,0.0,-4.161,-2.38,0.06375043323672214,0.06375043323672214,4.793570798475808,0.06375043323672214,moderate_positive,,,,,abs-same_raw_different_context-000075,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000075,abs-same_raw_different_context-000075:m1,abs-candidate-0048805-m1,abs-candidate-0048637-m1,continue_y,0.0,-0.7210836440430131,0.06375043323672214,0.06375043323672214,0.20404268327752428,0.2677931165142464,True,persistence_state,28,persistence_state,0.0,0.3538740277290344
160,same_raw_different_context,abs-candidate-0018901,abs-candidate-0019069,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672225,-0.06375043323672225,4.793570798475808,-0.06375043323672225,moderate_negative,,,,,abs-same_raw_different_context-000080,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000080,abs-same_raw_different_context-000080:m0,abs-candidate-0018901-m0,abs-candidate-0019069-m0,continue_x,0.0,0.9073550577971613,-0.06375043323672225,-0.06375043323672225,-1.403211398705289,-1.4669618319420112,True,persistence_state,28,persistence_state,-0.125,0.810823917388916
161,same_raw_different_context,abs-candidate-0018901,abs-candidate-0019069,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672225,-0.06375043323672225,4.793570798475808,-0.06375043323672225,moderate_negative,,,,,abs-same_raw_different_context-000080,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000080,abs-same_raw_different_context-000080:m1,abs-candidate-0018901-m1,abs-candidate-0019069-m1,continue_y,0.0,0.9073550577971611,-0.06375043323672247,-0.06375043323672247,-1.268423926833635,-1.3321743600703575,True,persistence_state,28,persistence_state,0.0,0.3463152348995209
170,same_raw_different_context,abs-candidate-0029401,abs-candidate-0029233,foraging,2.981326453621054,0.0,-4.161,-2.38,0.06375043323672236,0.06375043323672236,4.793570798475808,0.06375043323672236,moderate_positive,,,,,abs-same_raw_different_context-000085,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000085,abs-same_raw_different_context-000085:m0,abs-candidate-0029401-m0,abs-candidate-0029233-m0,continue_x,0.0,-0.7210836440430133,0.06375043323672236,0.06375043323672236,0.23077101102508812,0.2945214442618105,True,persistence_state,28,persistence_state,0.125,0.91050785779953
171,same_raw_different_context,abs-candidate-0029401,abs-candidate-0029233,foraging,2.981326453621054,0.0,-4.161,-2.38,0.06375043323672236,0.06375043323672236,4.793570798475808,0.06375043323672236,moderate_positive,,,,,abs-same_raw_different_context-000085,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000085,abs-same_raw_different_context-000085:m1,abs-candidate-0029401-m1,abs-candidate-0029233-m1,continue_y,0.0,-0.7210836440430131,0.0637504332367223,0.0637504332367223,0.36555848289674175,0.42930891613346406,True,persistence_state,28,persistence_state,0.0,0.30931356549263
180,same_raw_different_context,abs-candidate-0052333,abs-candidate-0052165,foraging,2.981326453621054,0.0,-4.161,-2.38,0.06375043323672236,0.06375043323672236,4.793570798475808,0.06375043323672236,moderate_positive,,,,,abs-same_raw_different_context-000090,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000090,abs-same_raw_different_context-000090:m0,abs-candidate-0052333-m0,abs-candidate-0052165-m0,continue_x,0.0,-0.9073550577971595,0.06375043323672236,0.06375043323672236,-0.31266259658074,-0.24891216334401767,True,persistence_state,28,persistence_state,0.0,0.9076024889945984
181,same_raw_different_context,abs-candidate-0052333,abs-candidate-0052165,foraging,2.981326453621054,0.0,-4.161,-2.38,0.06375043323672236,0.06375043323672236,4.793570798475808,0.06375043323672236,moderate_positive,,,,,abs-same_raw_different_context-000090,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000090,abs-same_raw_different_context-000090:m1,abs-candidate-0052333-m1,abs-candidate-0052165-m1,continue_y,0.0,-0.9073550577971599,0.06375043323672208,0.06375043323672208,-0.17787512470908617,-0.11412469147236409,True,persistence_state,28,persistence_state,-0.125,0.4903811812400818
190,same_raw_different_context,abs-candidate-0006469,abs-candidate-0006301,foraging,2.981326453621054,0.0,-4.161,-2.38,0.06375043323672236,0.06375043323672236,4.793570798475808,0.06375043323672236,moderate_positive,,,,,abs-same_raw_different_context-000095,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000095,abs-same_raw_different_context-000095:m0,abs-candidate-0006469-m0,abs-candidate-0006301-m0,continue_x,0.0,-0.721083644043012,0.06375043323672236,0.06375043323672236,0.16529863149952462,0.22904906473624698,True,persistence_state,28,persistence_state,0.0,0.7930808067321777
191,same_raw_different_context,abs-candidate-0006469,abs-candidate-0006301,foraging,2.981326453621054,0.0,-4.161,-2.38,0.06375043323672236,0.06375043323672236,4.793570798475808,0.06375043323672236,moderate_positive,,,,,abs-same_raw_different_context-000095,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000095,abs-same_raw_different_context-000095:m1,abs-candidate-0006469-m1,abs-candidate-0006301-m1,continue_y,0.0,-0.7210836440430124,0.06375043323672236,0.06375043323672236,0.3000861033711786,0.36383653660790094,True,persistence_state,28,persistence_state,0.0,0.28010237216949463
200,same_raw_different_context,abs-candidate-0021169,abs-candidate-0021337,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672225,-0.06375043323672225,4.793570798475808,-0.06375043323672225,moderate_negative,,,,,abs-same_raw_different_context-000100,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000100,abs-same_raw_different_context-000100:m0,abs-candidate-0021169-m0,abs-candidate-0021337-m0,continue_x,0.0,0.9073550577971603,-0.06375043323672225,-0.06375043323672225,-1.0981126760966762,-1.1618631093333984,True,persistence_state,28,persistence_state,-0.125,0.5845425724983215
201,same_raw_different_context,abs-candidate-0021169,abs-candidate-0021337,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672225,-0.06375043323672225,4.793570798475808,-0.06375043323672225,moderate_negative,,,,,abs-same_raw_different_context-000100,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000100,abs-same_raw_different_context-000100:m1,abs-candidate-0021169-m1,abs-candidate-0021337-m1,continue_y,0.0,0.9073550577971601,-0.06375043323672203,-0.06375043323672203,-0.9633252042250222,-1.0270756374617442,True,persistence_state,28,persistence_state,0.125,0.3488178253173828
210,same_raw_different_context,abs-candidate-0009073,abs-candidate-0009241,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672214,-0.06375043323672219,4.793570798475808,-0.06375043323672219,moderate_negative,,,,,abs-same_raw_different_context-000105,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000105,abs-same_raw_different_context-000105:m0,abs-candidate-0009073-m0,abs-candidate-0009241-m0,continue_x,0.0,0.7382916998547917,-0.06375043323672214,-0.06375043323672219,-0.27862699463380747,-0.34237742787052966,True,persistence_state,28,persistence_state,-0.125,0.5601903200149536
211,same_raw_different_context,abs-candidate-0009073,abs-candidate-0009241,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672214,-0.06375043323672219,4.793570798475808,-0.06375043323672219,moderate_negative,,,,,abs-same_raw_different_context-000105,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000105,abs-same_raw_different_context-000105:m1,abs-candidate-0009073-m1,abs-candidate-0009241-m1,continue_y,0.0,0.738291699854792,-0.06375043323672214,-0.06375043323672216,-0.14383952276215362,-0.20758995599887578,True,persistence_state,28,persistence_state,0.0,0.17810189723968506
220,same_raw_different_context,abs-candidate-0038809,abs-candidate-0038977,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672225,-0.06375043323672225,4.793570798475808,-0.06375043323672225,moderate_negative,,,,,abs-same_raw_different_context-000110,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000110,abs-same_raw_different_context-000110:m0,abs-candidate-0038809-m0,abs-candidate-0038977-m0,continue_x,0.0,0.9245631136089396,-0.06375043323672225,-0.06375043323672225,-2.0787702883527417,-2.142520721589464,True,persistence_state,28,persistence_state,-0.125,0.6644682288169861
